133	500	1.85203
133	657	0.261247
133	937	1.88652
133	981	5.1271
134	517	0.913076
134	850	2.76124
134	879	3.52382
134	933	4.41154
135	943	0.472578
135	978	2.14145
135	983	2.26595
135	994	2.37813
136	865	0.478977
136	875	0.212718
136	978	3.20708
136	983	3.33158
137	595	0.291454
137	746	0.145191
137	979	3.35566
137	981	3.87759
138	5	0.8
138	807	0.895795
138	916	2.38175
138	999	3.98195
139	19	3.07052
139	263	1.96373
139	712	2.15169
139	1000	4.21573
140	984	1.84429
140	985	2.33086
140	997	2.72436
140	998	2.76141
141	43	0.917477
141	346	1.68701
141	526	0.645758
141	971	3.93637
142	877	2.34756
142	885	2.33208
142	896	2.53917
142	975	4.54196
143	260	0.0409168
143	418	1.50511
143	637	0.934611
143	932	4.71044
144	29	2.08929
144	894	0.244753
144	996	2.05296
144	999	2.82774
145	230	0.954848
145	748	1.53802
145	950	3.0174
145	952	4.72347
146	942	0.796917
146	970	2.00306
146	972	2.13252
146	975	2.29256
147	495	0.0147263
147	842	1.97335
147	862	1.55402
147	951	3.67056
148	853	0.129338
148	912	1.70987
148	941	2.44956
148	947	2.94383
149	405	0.299338
149	799	0.795991
149	907	2.34101
149	944	3.76473
150	833	0.262719
150	865	0.506433
150	978	3.16265
150	983	3.28715
151	890	0.0367611
151	950	1.95539
151	976	3.31478
151	987	1.91206
152	405	1.46969
152	636	1.44316
152	880	2.82385
152	945	2.94025
153	830	0.0572739
153	888	0.624345
153	951	3.399
153	962	3.11338
154	225	1.41159
154	691	2.15626
154	824	3.63347
154	839	6.4
155	873	1.40009
155	932	2.76905
155	934	3.04508
155	981	0.473396
156	929	0.653483
156	938	0.959993
156	976	2.38511
156	990	3.23876
157	773	0.0490928
157	951	2.63656
157	962	2.35094
157	967	2.18859
158	924	5.51863
158	970	2.26725
158	972	2.3967
158	975	2.55674
159	566	2.91746
159	734	3.64829
159	827	3.0453
159	836	1.23523
160	803	0.105266
160	923	1.1736
160	977	2.86239
160	989	3.25827
161	878	0.671979
161	950	2.16627
161	990	4.37932
161	999	2.73159
162	893	3.291
162	928	1.59919
162	938	2.04736
162	964	3.58589
163	614	0.85963
163	871	1.78769
163	956	1.60422
163	968	4.55398
164	780	0.167268
164	943	2.08912
164	974	3.08008
164	987	1.85711
165	918	0.105746
165	926	1.13687
165	993	3.45686
165	999	2.53259
166	719	0.369937
166	908	0.0131632
166	977	3.34854
166	989	3.74442
167	511	0.10998
167	539	0.0988178
167	903	3.05291
167	922	3.94767
168	901	0.340941
168	922	1.83582
168	930	1.23223
168	993	3.82566
169	581	2.1937
169	853	7.00928
169	921	1.82085
169	959	3.18533
170	11	1.13186
170	400	0.898237
170	549	2.15906
170	800	3.0046
171	439	0.101251
171	697	0.0611488
171	932	3.38821
171	934	3.66424
172	835	0.225949
172	861	0.106534
172	973	3.65692
172	974	3.36045
173	255	0.285096
173	306	0.40959
173	876	1.12518
173	993	5.39945
174	554	0.874967
174	626	0.650691
174	786	2.01066
174	919	3.66324
175	496	0.151238
175	587	0.128646
175	776	1.26142
175	1000	5.8344
176	590	0.169738
176	912	1.68542
176	941	2.42511
176	947	2.91938
177	936	1.28302
177	953	2.07139
177	966	1.80827
177	969	2.09818
178	346	0.806863
178	724	1.59
178	904	1.74809
178	971	3.05623
179	272	0.1265
179	715	0.104826
179	962	3.55785
179	967	3.3955
180	516	0.0416445
180	804	1.5304
180	897	2.8497
180	903	2.79478
181	351	0.0999164
181	601	0.31067
181	832	0.0126203
181	1000	6.70941
182	663	0.791842
182	726	1.2413
182	794	1.9064
182	901	3.26934
183	856	0.0777283
183	943	1.63087
183	973	2.91832
183	974	2.62184
184	502	0.157011
184	958	1.5797
184	981	4.05676
184	995	1.65251
185	519	0.123062
185	762	0.91878
185	781	1.41953
185	957	4.73946
186	338	0.377094
186	616	2.26274
186	835	1.31179
186	974	5.50919
187	830	1.35064
187	877	2.34756
187	885	2.33208
187	896	2.53917
188	774	1.56027
188	819	2.39783
188	829	1.20559
188	899	3.25297
189	875	0.376874
189	892	1.01749
189	978	3.37123
189	983	3.49573
190	247	1.11803
190	525	0.956668
190	772	2.05018
190	919	4.19826
191	814	0.140667
191	855	0.0665212
191	978	3.48897
191	983	3.61347
192	913	0.0664491
192	960	1.28664
192	988	2.93552
192	991	3.0103
193	216	1.15306
193	682	0.855796
193	824	2.76623
193	827	2.417
194	594	0.0689948
194	905	0.540864
194	980	3.34312
194	986	3.33451
195	114	0.0704465
195	402	0.604825
195	661	1.11247
195	916	5.4242
196	556	0.517898
196	809	2.46014
196	980	3.33461
196	986	3.326
197	577	2.26274
197	917	0.537445
197	948	2.70637
197	975	3.96727
198	665	0.100904
198	785	0.011253
198	918	1.66316
198	993	5.41427
199	892	0.00685526
199	910	0.29515
199	925	0.922206
199	997	6.17914
200	495	0.366986
200	750	1.74361
200	842	2.57218
200	951	4.26939
201	936	0.895377
201	965	1.65398
201	966	1.42063
201	992	3.29816
202	698	0.169878
202	865	0.733118
202	978	3.37637
202	983	3.50087
203	784	0.557332
203	786	1.83891
203	904	1.87142
203	919	3.49148
204	882	3.98194
204	960	1.30753
204	988	2.95641
204	991	3.03118
205	13	0.181839
205	312	0.0164344
205	456	1.46969
205	989	6.97375
206	371	0.895996
206	641	1.17858
206	932	5.12632
206	985	2.33086
207	717	3.64829
207	850	2.20262
207	852	2.99788
207	940	1.99025
208	522	0.0663958
208	649	2.60342
208	738	2.21204
208	765	2.33165
209	468	1.2338
209	575	0.38545
209	628	0.741605
209	951	4.84451
210	864	3.48353
210	984	1.84429
210	997	2.72436
210	998	2.76141
211	915	0.0790387
211	965	1.92547
211	966	1.69211
211	992	3.56965
212	491	0.770909
212	504	0.01032
212	958	3.1788
212	995	3.25161
213	347	1.11803
213	391	1.29604
213	394	1.30202
213	846	4.5956
214	645	0.520693
214	802	1.17798
214	863	2.35334
214	914	3.15049
215	848	0.200525
215	933	1.7006
215	961	2.55154
215	968	2.74895
216	193	1.15306
216	835	1.20917
216	862	3.81838
216	952	4.84301
217	512	1.74663
217	882	1.40752
217	975	4.54196
217	1000	4.09468
218	842	2.02398
218	881	0.312872
218	980	3.48806
218	986	3.47945
219	635	2.7
219	960	1.30753
219	988	2.95641
219	991	3.03118
220	26	1.24723
220	723	0.0582174
220	824	3.12051
220	827	2.77128
221	808	0.417881
221	982	1.65303
221	997	2.81886
221	998	2.85591
222	738	2.23887
222	765	2.35849
222	904	2.60873
222	965	1.2388
223	626	2.7
223	935	2.02983
223	956	2.48972
223	964	2.73969
224	703	1.27241
224	770	4.15692
224	776	2.80547
224	886	3.10842
225	154	1.41159
225	566	1.73143
225	824	2.20851
225	827	1.85928
226	641	0.0745098
226	873	1.37423
226	932	2.74319
226	934	3.01922
227	14	0.8
227	960	1.30753
227	988	2.95641
227	991	3.03118
228	459	1.46969
228	819	2.30662
228	846	1.74338
228	899	3.16176
229	526	0.987871
229	649	2.99188
229	765	2.72011
229	783	0.468572
230	145	0.954848
230	376	0.0477627
230	748	1.77163
230	837	2.35493
230	952	4.95709
231	248	0.786852
231	406	1.46969
231	651	2.04702
231	800	3.24266
231	867	4.00461
232	559	0.109242
232	608	0.0545071
232	793	0.999521
232	811	2.45396
232	1000	6.49168
233	845	3.13764
233	877	2.09612
233	885	2.08063
233	896	2.28773
233	995	3.62087
234	397	0.224143
234	676	0.956544
234	741	2.10152
234	825	2.75642
234	900	4.04067
235	500	0.30921
235	706	1.13877
235	718	1.15514
235	894	3.37666
235	944	4.0905
236	780	0.448684
236	798	2.65207
236	881	0.85323
236	980	4.40719
236	986	4.39858
237	633	2.7
237	657	1.5245
237	863	2.91219
237	914	3.70934
237	940	1.91273
238	724	0.0762404
238	930	0.979776
238	985	0.628136
238	988	4.19401
238	991	4.26878
239	705	3.16228
239	938	1.17894
239	957	1.42858
239	989	4.06504
239	990	3.45771
240	567	2.26274
240	865	0.739517
240	875	1.07997
240	978	4.07433
240	983	4.19883
241	389	0.0702904
241	515	0.252949
241	873	2.32157
241	932	3.69053
241	934	3.96657
242	857	0.0763126
242	931	0.904643
242	960	1.94504
242	988	3.59392
242	991	3.6687
243	250	0.151905
243	751	0.178859
243	881	1.94787
243	905	2.69957
243	980	5.50183
244	570	2.26274
244	802	2.07132
244	839	2.30939
244	850	2.45959
244	879	3.22217
245	533	1.85203
245	928	1.23471
245	948	1.60359
245	973	3.22473
245	993	4.04011
246	64	1.26889
246	336	0.315907
246	614	2.26274
246	932	4.08606
246	934	4.36209
247	190	1.11803
247	760	0.773964
247	924	2.39659
247	925	2.97574
247	959	3.91832
248	231	0.786852
248	516	1.85203
248	712	0.765877
248	800	3.87338
248	867	4.63534
249	497	1.16139
249	570	0.771101
249	740	2.12998
249	794	2.32059
249	901	3.68353
250	243	0.151905
250	782	0.042478
250	898	0.0790329
250	980	5.0397
250	986	5.0311
251	454	0.469837
251	554	1.53269
251	772	2.17288
251	838	1.56731
251	919	4.32096
252	433	0.705773
252	580	2.26274
252	858	1.00378
252	935	3.84546
252	964	4.55532
253	338	1.11803
253	758	0.0546834
253	868	1.33787
253	979	4.2027
253	981	4.72463
254	759	0.0617948
254	849	0.864592
254	965	2.49527
254	969	2.55183
254	992	4.13945
255	173	0.285096
255	783	2.16778
255	876	1.18994
255	926	3.14423
255	993	5.46421
256	757	1.41135
256	823	1.58641
256	828	2.24699
256	850	1.61646
256	914	3.2007
257	599	0.0622173
257	844	0.0758548
257	856	1.26598
257	973	4.50657
257	974	4.2101
258	579	1.62257
258	676	1.1919
258	825	2.99178
258	900	4.27603
258	981	0.79143
259	869	3.64255
259	887	0.726655
259	938	2.33884
259	950	2.40457
259	990	4.61761
260	143	0.0409168
260	371	0.0776887
260	389	0.35033
260	932	4.66273
260	934	4.93877
261	938	1.56393
261	940	0.059014
261	950	1.62965
261	976	2.98904
261	990	3.8427
262	560	1.35936
262	634	1.89603
262	813	5.23832
262	834	3.15409
262	880	3.66154
263	139	1.96373
263	619	1.2678
263	800	3.03373
263	867	3.79568
263	934	0.938625
264	916	1.80928
264	952	2.65833
264	955	3.31389
264	957	2.22618
264	999	3.40949
265	494	0.0124611
265	566	0.0946688
265	929	1.42937
265	981	4.58878
265	990	4.01465
266	284	0.691147
266	858	0.10324
266	935	2.72131
266	956	3.1812
266	964	3.43118
267	277	0.0285556
267	668	0.164008
267	923	2.12549
267	977	3.81428
267	989	4.21016
268	545	0.00360602
268	778	0.166558
268	807	1.78591
268	916	3.27186
268	999	4.87207
269	809	2.77818
269	946	1.27414
269	970	2.4719
269	972	2.60136
269	994	3.73975
270	872	2.71068
270	876	0.956064
270	918	1.47922
270	928	2.42494
270	993	5.23033
271	660	1.4735
271	693	1.36212
271	813	1.97871
271	928	2.63791
271	957	5.241
272	179	0.1265
272	859	0.235313
272	951	3.52743
272	962	3.24181
272	967	3.07946
273	727	3.64829
273	946	1.47653
273	948	1.70289
273	975	2.96379
273	994	3.94214
274	598	2.26274
274	915	0.786575
274	953	2.66276
274	966	2.39965
274	992	4.27718
275	857	0.55683
275	931	1.38378
275	962	2.99851
275	988	4.07306
275	991	4.14784
276	61	0.120307
276	603	0.00119558
276	750	0.868594
276	958	4.50515
276	995	4.57795
277	267	0.0285556
277	472	0.105791
277	854	0.132658
277	977	4.93749
277	989	5.33337
278	400	1.52875
278	456	2.19058
278	605	1.95199
278	867	4.39707
278	923	1.16412
279	312	1.11803
279	814	0.111727
279	855	0.363431
279	978	4.74925
279	983	4.87375
280	129	0.163567
280	692	0.347185
280	736	0.0977483
280	977	4.8669
280	989	5.26278
281	919	5.14821
281	926	1.07043
281	973	2.57503
281	983	3.08096
281	993	3.39041
282	623	0.0800993
282	707	0.144676
282	806	0.00076752
282	978	4.92228
282	983	5.04678
283	828	0.319885
283	882	2.7313
283	888	0.35898
283	914	1.27359
283	1000	5.41846
284	266	0.691147
284	756	4.15692
284	770	0.891138
284	935	4.02032
284	956	4.48022
285	436	0.489785
285	467	1.46969
285	774	2.35077
285	819	3.18834
285	899	4.04348
286	517	1.18699
286	720	3.64829
286	757	2.83004
286	823	3.0051
286	850	3.03515
287	506	0.260145
287	943	2.00747
287	973	3.29492
287	974	2.99844
287	987	1.77547
288	828	2.65012
288	852	2.81486
288	879	2.78218
288	940	1.80723
288	978	1.44068
289	527	1.23358
289	801	1.29716
289	930	2.46465
289	993	5.05808
289	1000	4.53377
290	851	0.666685
290	912	2.48287
290	941	3.22256
290	947	3.71683
290	965	1.55683
291	466	1.24889
291	525	1.08051
291	630	1.69677
291	684	1.72382
291	919	4.32211
292	870	0.631384
292	925	2.42258
292	936	0.324825
292	949	3.10185
292	996	3.91289
293	559	0.0333588
293	612	0.389149
293	671	0.38782
293	957	3.3958
293	1000	5.88665
294	473	0.0791448
294	477	0.531688
294	615	0.218537
294	811	2.59151
294	1000	6.62923
295	78	1.19353
295	402	0.0801782
295	610	1.25358
295	688	2.72347
295	916	4.89955
296	858	0.769478
296	874	1.41265
296	935	3.61115
296	954	0.0223753
296	964	4.32102
297	572	0.0592861
297	958	0.492347
297	980	2.53146
297	986	2.52285
297	998	4.57837
298	729	0.77086
298	804	1.72614
298	897	3.04545
298	903	2.99053
298	945	1.5528
299	670	0.130936
299	797	0.0530693
299	875	1.27834
299	978	4.2727
299	983	4.3972
300	550	1.85203
300	731	1.21958
300	839	2.0571
300	852	3.00257
300	914	3.79154
301	355	1.17949
301	496	1.85203
301	825	3.80966
301	900	5.0939
301	953	4.659
302	876	1.07078
302	882	4.29997
302	926	2.32471
302	930	2.05127
302	993	4.6447
303	454	0.140647
303	592	1.06234
303	663	0.790906
303	928	3.94773
303	930	4.15969
304	18	0.210813
304	339	0.122475
304	743	0.663146
304	956	4.62887
304	964	4.87885
305	11	1.65359
305	40	0.799523
305	619	2.5402
305	867	5.06807
305	881	0.930157
306	173	0.40959
306	684	3.16228
306	930	1.80599
306	993	4.39942
306	999	3.47516
307	748	0.640738
307	766	0.614522
307	837	1.22404
307	952	3.82619
307	996	3.80258
308	553	1.85203
308	982	1.89439
308	984	2.18015
308	997	3.06021
308	998	3.09726
309	936	1.07633
309	953	1.8647
309	965	1.83494
309	969	1.89149
309	992	3.47912
310	639	2.7
310	760	0.432116
310	829	0.460913
310	976	4.22415
310	994	4.95899
311	336	0.0821962
311	389	0.790251
311	643	1.50313
311	760	2.27199
311	934	5.37869
312	205	0.0164344
312	279	1.11803
312	704	0.069632
312	977	4.86899
312	989	5.26487
313	499	0.547351
313	648	2.7
313	924	2.06399
313	949	3.32239
313	996	4.13343
314	591	2.26274
314	649	0.336803
314	952	2.01862
314	979	3.6678
314	981	4.18973
315	775	4.68722
315	963	1.2669
315	982	2.19556
315	997	3.36139
315	998	3.39844
316	544	1.85203
316	770	0.235876
316	874	1.43067
316	956	4.08907
316	964	4.33904
317	569	1.61334
317	572	1.00548
317	591	1.45662
317	897	1.5478
317	958	5.99216
318	63	0.247703
318	494	0.0229156
318	682	2.59157
318	691	3.02479
318	827	4.15277
319	415	1.46969
319	602	0.295274
319	970	2.78836
319	975	3.07786
319	994	4.05621
320	859	0.397986
320	862	1.70861
320	888	1.05048
320	962	3.53952
320	967	3.37718
321	380	0.0490816
321	447	0.19537
321	868	1.34615
321	979	4.21097
321	981	4.7329
322	712	0.128505
322	926	2.10005
322	928	1.61464
322	930	1.82661
322	993	4.42004
323	429	1.46969
323	614	0.259595
323	933	2.58268
323	959	3.59151
323	968	3.63103
324	709	0.04834
324	878	0.0571897
324	950	2.13624
324	976	3.49564
324	990	4.34929
325	518	0.382058
325	727	0.180066
325	868	1.25135
325	979	4.11617
325	981	4.6381
326	692	0.617137
326	895	3.45001
326	923	1.92872
326	977	3.61751
326	989	4.01339
327	891	4.29631
327	895	1.35665
327	912	2.25525
327	941	2.99495
327	947	3.48922
328	430	0.0560432
328	748	2.89734
328	764	1.03692
328	870	0.871024
328	952	6.08279
329	955	0.0311929
329	982	1.89221
329	984	2.17797
329	997	3.05804
329	998	3.09509
330	809	0.139902
330	910	1.87317
330	920	2.32172
330	924	2.23204
330	949	3.49045
331	726	1.72359
331	740	2.19808
331	794	2.38868
331	901	3.75163
331	996	1.42876
332	797	0.0478218
332	855	0.0298174
332	865	1.08082
332	978	4.41564
332	983	4.54014
333	587	0.056634
333	776	1.20143
333	844	0.185256
333	882	3.08725
333	1000	5.77441
334	39	1.11803
334	857	0.018207
334	913	0.674764
334	988	4.68778
334	991	4.76255
335	963	0.142411
335	982	1.86683
335	984	2.15259
335	997	3.03266
335	998	3.06971
336	246	0.315907
336	311	0.0821962
336	873	2.22149
336	932	3.59045
336	934	3.86648
337	390	0.834636
337	675	0.427883
337	718	1.78518
337	892	3.00925
337	894	4.0067
338	186	0.377094
338	253	1.11803
338	732	0.685776
338	943	4.0196
338	974	5.01056
339	304	0.122475
339	433	0.685312
339	858	1.05308
339	935	3.89475
339	956	4.35464
340	627	0.796936
340	819	2.99456
340	846	2.43132
340	899	3.8497
340	935	1.84775
341	402	0.104035
341	661	0.0895693
341	807	1.81023
341	916	3.29618
341	999	4.89638
342	363	0.210435
342	668	0.126164
342	923	2.08643
342	977	3.77522
342	989	4.1711
343	408	0.128688
343	441	1.46969
343	629	0.0741563
343	943	4.27264
343	973	5.56008
344	520	0.123437
344	608	0.0299712
344	884	1.93501
344	886	1.8582
344	1000	6.12822
345	729	0.0789899
345	842	0.582626
345	967	1.83187
345	978	3.74744
345	983	3.87194
346	141	1.68701
346	178	0.806863
346	724	3.83481
346	765	3.74266
346	854	2.32507
347	213	1.11803
347	549	2.9346
347	651	2.58451
347	795	0.294007
347	867	4.5421
348	17	1.22513
348	674	3.16228
348	688	0.972881
348	916	3.14896
348	999	4.74917
349	856	0.0513473
349	943	2.00449
349	973	3.29194
349	974	2.99546
349	987	1.77249
350	895	1.35665
350	912	2.25525
350	941	2.99495
350	947	3.48922
350	958	0.981268
351	181	0.0999164
351	512	0.0288628
351	811	1.53833
351	882	2.88889
351	1000	5.57605
352	845	0.366304
352	910	1.81725
352	920	2.2658
352	924	2.17612
352	949	3.43453
353	832	0.0666154
353	858	0.638393
353	874	1.28157
353	956	3.93996
353	964	4.18994
354	922	1.11823
354	936	1.59682
354	966	2.12207
354	969	2.41198
354	992	3.9996
355	130	0.634772
355	301	1.17949
355	524	3.16867
